EmpID,FirstName,LastName,StartDate,ExitDate,Supervisor,ADEmail,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DOB,GenderCode,Performance Score,Current Employee Rating
2830,Leslie,Maynard,30-Jun-22,3-Feb-23,Nathan Johnson,leslie.maynard@bilearner.com,Active,Full-Time,Zone B,Part-Time,26-05-1994,Male,Fully Meets,1
2831,Craig,Sherman,28-Jul-21,,Philip Morris,craig.sherman@bilearner.com,Active,Full-Time,Zone C,Full-Time,29-04-1952,Male,Fully Meets,2
2832,Lilyana,Huffman,21-Nov-21,,Felicia Gomez,lilyana.huffman@bilearner.com,Active,Contract,Zone C,Full-Time,3/1/1975,Male,Fully Meets,5
2833,Jacey,Reeves,12-Oct-20,,Sandy Wilson,jacey.reeves@bilearner.com,Active,Contract,Zone A,Full-Time,25-03-1989,Male,Fully Meets,2
2834,Madyson,Silva,2-Oct-18,17-Sep-20,Bonnie Bell,madyson.silva@bilearner.com,Active,Full-Time,Zone A,Full-Time,16-11-1943,Female,Fully Meets,5
2835,Liberty,Poole,17-Jul-21,27-Feb-23,Jonathan Stephens,liberty.poole@bilearner.com,Active,Contract,Zone C,Part-Time,11/4/1995,Female,Fully Meets,5
2836,Antonio,Romero,13-Apr-22,,Michael Horton,antonio.romero@bilearner.com,Active,Contract,Zone C,Part-Time,7/10/1988,Female,Fully Meets,2
2837,Jaylen,Butler,20-Mar-21,18-Feb-23,Eric Young,jaylen.butler@bilearner.com,Active,Part-Time,Zone C,Temporary,10/7/1944,Male,Fully Meets,4
2838,Gloria,Marks,9-Sep-21,5-Nov-21,Michele Young,gloria.marks@bilearner.com,Active,Part-Time,Zone A,Temporary,13-05-1945,Male,Fully Meets,5
2839,Jaylee,Cunningham,6-Dec-19,28-Mar-22,Karen Espinoza,jaylee.cunningham@bilearner.com,Active,Part-Time,Zone C,Part-Time,6/9/1969,Male,Fully Meets,1
2840,Jordon,Wyatt,26-Apr-23,19-May-23,Yvonne Reilly,jordon.wyatt@bilearner.com,Active,Contract,Zone B,Part-Time,29-04-2000,Male,Fully Meets,2
2841,Darien,Doyle,6-Apr-19,,David Ball,darien.doyle@bilearner.com,Active,Contract,Zone B,Temporary,14-10-1961,Male,Fully Meets,5
2842,Ryan,Rollins,19-Oct-20,28-Feb-23,Dr. Terry Young,ryan.rollins@bilearner.com,Voluntarily Terminated,Part-Time,Zone B,Temporary,16-07-1965,Female,Fully Meets,1
2843,Manuel,Haley,22-Nov-21,,Raymond Johnson,manuel.haley@bilearner.com,Active,Full-Time,Zone C,Temporary,2/12/1942,Male,Fully Meets,1
2844,Litzy,Lloyd,30-Dec-20,25-Jul-23,Anthony Saunders,litzy.lloyd@bilearner.com,Leave of Absence,Contract,Zone A,Part-Time,7/9/1942,Male,Fully Meets,5
2845,Jett,York,3-Sep-20,,Nancy Newman,jett.york@bilearner.com,Active,Full-Time,Zone B,Part-Time,18-06-1979,Female,Fully Meets,4
2846,Natalia,Bush,14-Oct-19,19-Aug-22,Robin Jones,natalia.bush@bilearner.com,Voluntarily Terminated,Contract,Zone C,Full-Time,2/9/1955,Female,Fully Meets,5
2847,Mallory,Carey,19-Feb-21,18-Sep-21,Jessica Saunders,mallory.carey@bilearner.com,Future Start,Part-Time,Zone C,Full-Time,26-06-1966,Female,Fully Meets,2
2848,Pierre,Tate,13-Mar-22,2-Sep-22,Willie Compton,pierre.tate@bilearner.com,Terminated for Cause,Full-Time,Zone A,Temporary,28-01-1946,Male,Exceeds,1
2849,Shannon,Hurst,2-Oct-18,,Andrew Thomas,shannon.hurst@bilearner.com,Active,Part-Time,Zone C,Full-Time,27-07-1949,Male,Fully Meets,5
2850,Carleigh,Schultz,6-Oct-22,16-Oct-22,Victoria Williams,carleigh.schultz@bilearner.com,Active,Full-Time,Zone C,Part-Time,29-07-1972,Male,Exceeds,1
2851,Rihanna,Briggs,21-Sep-20,,Stephanie Gonzalez,rihanna.briggs@bilearner.com,Active,Full-Time,Zone B,Part-Time,5/3/1967,Male,Fully Meets,4
2852,Eden,Levy,6-Dec-21,,Brianna Butler,eden.levy@bilearner.com,Active,Part-Time,Zone C,Temporary,20-11-1946,Male,Fully Meets,1
2853,Nathanial,Davis,16-Nov-22,21-Mar-23,Donald Hamilton,nathanial.davis@bilearner.com,Terminated for Cause,Contract,Zone B,Part-Time,6/4/1994,Male,Needs Improvement,5
2854,Eileen,Beard,2-Aug-22,27-Jul-23,Amber Adams,eileen.beard@bilearner.com,Active,Part-Time,Zone A,Full-Time,18-12-1945,Female,Needs Improvement,2
2855,Kale,Potter,19-Jan-22,,Michael Armstrong,kale.potter@bilearner.com,Active,Part-Time,Zone C,Full-Time,18-02-1979,Female,Needs Improvement,4
2856,Sage,Boyer,9-Apr-22,,Thomas Lewis,sage.boyer@bilearner.com,Active,Full-Time,Zone A,Temporary,16-08-1952,Female,Needs Improvement,5
2857,Dane,Owens,19-Jul-19,8-Aug-22,Christina Young,dane.owens@bilearner.com,Active,Full-Time,Zone A,Part-Time,1/11/1974,Male,Fully Meets,2
2858,Colin,Simpson,2-Sep-21,14-Nov-22,Kayla Chavez,colin.simpson@bilearner.com,Active,Full-Time,Zone C,Temporary,14-01-1974,Male,Fully Meets,5
2859,Rachel,Buckley,1-Feb-19,,Tracey Turner,rachel.buckley@bilearner.com,Active,Full-Time,Zone C,Part-Time,7/3/1945,Male,Needs Improvement,2
2860,Maria,Cameron,13-Apr-23,26-May-23,Michelle Murphy,maria.cameron@bilearner.com,Active,Part-Time,Zone C,Part-Time,31-10-1961,Male,Fully Meets,2
2861,Judith,Savage,6-Oct-18,,Sharon Jones,judith.savage@bilearner.com,Active,Full-Time,Zone C,Full-Time,13-07-1986,Male,Fully Meets,2
2862,Randall,West,24-Mar-20,24-Mar-22,Tony Spears,randall.west@bilearner.com,Active,Part-Time,Zone B,Part-Time,14-07-1943,Male,Fully Meets,4
2863,Caitlin,Palmer,8-Oct-21,,April Sutton,caitlin.palmer@bilearner.com,Active,Full-Time,Zone B,Temporary,9/12/1943,Male,Needs Improvement,4
2864,Luke,Heath,16-May-22,,Jeffrey Robinson,luke.heath@bilearner.com,Active,Part-Time,Zone B,Full-Time,26-12-1995,Male,Fully Meets,2
2865,Esperanza,Horne,10-May-22,17-Oct-22,Jeremy Frey,esperanza.horne@bilearner.com,Voluntarily Terminated,Part-Time,Zone C,Part-Time,27-08-1969,Female,Fully Meets,1
2866,Jadon,Mata,16-Nov-21,,Danielle Rangel,jadon.mata@bilearner.com,Active,Part-Time,Zone C,Temporary,7/9/1951,Female,Fully Meets,2
2867,Gillian,Hawkins,25-Feb-19,,Matthew Payne,gillian.hawkins@bilearner.com,Active,Part-Time,Zone A,Temporary,15-06-1994,Female,Fully Meets,2
2868,Lisa,Griffin,1-Jul-22,,Christopher Clark,lisa.griffin@bilearner.com,Active,Full-Time,Zone A,Temporary,25-05-1946,Male,Fully Meets,5
2869,Nelson,Carpenter,17-Dec-22,,Emily Williamson,nelson.carpenter@bilearner.com,Active,Contract,Zone A,Full-Time,22-03-1943,Male,Fully Meets,2
2870,Sanai,Sweeney,26-Jul-23,31-Jul-23,David Mccormick,sanai.sweeney@bilearner.com,Active,Part-Time,Zone B,Part-Time,8/9/1950,Male,Fully Meets,4
2871,Tania,Taylor,11-Mar-22,2-Aug-22,Christina Smith,tania.taylor@bilearner.com,Active,Contract,Zone A,Part-Time,27-04-1953,Male,Fully Meets,5
2872,Greta,Horne,29-Jun-20,20-May-21,Steven Myers,greta.horne@bilearner.com,Active,Contract,Zone B,Full-Time,3/12/1967,Male,Fully Meets,2
2873,Jordyn,Snyder,28-Mar-22,,Scott Brown,jordyn.snyder@bilearner.com,Active,Part-Time,Zone A,Full-Time,12/9/1998,Male,Fully Meets,4
2874,Alex,Collins,14-Feb-22,,Tracy Scott,alex.collins@bilearner.com,Active,Part-Time,Zone A,Full-Time,12/12/1953,Male,Fully Meets,1
2875,Harley,Walker,25-Dec-20,13-Sep-21,Wanda Murray,harley.walker@bilearner.com,Active,Full-Time,Zone C,Temporary,3/6/1981,Female,Fully Meets,4
2876,Luka,Novak,27-Apr-23,,Kim Berry,luka.novak@bilearner.com,Active,Part-Time,Zone A,Temporary,9/4/1957,Female,Fully Meets,4
2877,Skylar,Riggs,11-Nov-22,7-Dec-22,Emily Jennings,skylar.riggs@bilearner.com,Active,Contract,Zone B,Part-Time,28-12-1944,Female,Fully Meets,2
2878,Shania,Barrera,4-May-21,12-Oct-21,Michael Hopkins,shania.barrera@bilearner.com,Active,Part-Time,Zone A,Part-Time,11/8/1957,Male,Fully Meets,2
2879,Trystan,Fernandez,20-Dec-18,,Cory Freeman,trystan.fernandez@bilearner.com,Active,Full-Time,Zone A,Full-Time,15-11-1962,Male,Fully Meets,2
2880,Aimee,Berg,11-Jun-21,3-Dec-22,Rodney Grant,aimee.berg@bilearner.com,Active,Contract,Zone A,Temporary,21-08-2000,Female,Fully Meets,4
2881,Kyson,Scott,7-Jun-23,,Marcus Lloyd,kyson.scott@bilearner.com,Active,Contract,Zone B,Full-Time,22-04-1956,Male,Fully Meets,4
2882,Lamar,Kirk,21-May-19,5-Jan-20,Peter Norton,lamar.kirk@bilearner.com,Voluntarily Terminated,Part-Time,Zone B,Full-Time,29-11-1978,Male,Fully Meets,4
2883,Slade,Lynn,1-Mar-19,,Ashley Pearson,slade.lynn@bilearner.com,Active,Part-Time,Zone C,Full-Time,2/7/1960,Male,Fully Meets,4
2884,Riley,Leon,26-Feb-22,,Larry Lewis,riley.leon@bilearner.com,Active,Part-Time,Zone A,Part-Time,14-09-1979,Male,Fully Meets,2
2885,Humberto,Yoder,14-Apr-22,10-Oct-22,Kelli Blair,humberto.yoder@bilearner.com,Leave of Absence,Full-Time,Zone B,Part-Time,27-01-1977,Male,Fully Meets,1
2886,Michelle,Pearson,6-Aug-20,,Terry Bautista,michelle.pearson@bilearner.com,Active,Contract,Zone A,Temporary,30-10-1983,Male,Fully Meets,2
2887,Natalya,Reyes,28-Jan-20,15-Feb-22,Dylan Allen,natalya.reyes@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Temporary,27-04-1987,Female,Fully Meets,5
2888,Celia,Mcpherson,17-Apr-21,18-Mar-22,Thomas Reed,celia.mcpherson@bilearner.com,Future Start,Contract,Zone A,Temporary,26-04-1983,Female,Fully Meets,5
2889,Matias,Barton,29-Sep-19,28-Jun-23,Brian Castillo,matias.barton@bilearner.com,Future Start,Part-Time,Zone A,Temporary,25-10-1988,Female,Fully Meets,1
2890,Caitlyn,Vaughan,7-Oct-22,,Christopher Ball,caitlyn.vaughan@bilearner.com,Active,Full-Time,Zone A,Full-Time,20-07-1988,Male,Fully Meets,2
2891,Addyson,Pollard,11-Aug-21,7-Nov-21,Andrew Bass,addyson.pollard@bilearner.com,Active,Contract,Zone A,Temporary,16-08-1995,Male,Fully Meets,1
2892,Laila,Wiggins,10-Apr-21,1-Nov-22,Gregory Lee,laila.wiggins@bilearner.com,Active,Contract,Zone A,Full-Time,6/12/1960,Male,Fully Meets,2
2893,Terrance,Wiggins,24-Feb-22,,Tasha Porter,terrance.wiggins@bilearner.com,Active,Full-Time,Zone A,Temporary,25-01-1945,Male,Fully Meets,2
2894,Aliza,Pace,1-Jul-22,,Michael Jenkins,aliza.pace@bilearner.com,Active,Part-Time,Zone B,Full-Time,22-07-1949,Male,Fully Meets,4
2895,Mauricio,Stein,4-Apr-23,20-Jun-23,Darlene Chambers,mauricio.stein@bilearner.com,Terminated for Cause,Full-Time,Zone A,Temporary,11/4/1998,Male,Fully Meets,2
2896,Gia,Winters,25-Oct-21,,Stephanie Hill,gia.winters@bilearner.com,Active,Full-Time,Zone B,Part-Time,28-11-1979,Male,Fully Meets,4
2897,Aidyn,Cuevas,4-Mar-22,2-Jul-23,Melissa Young,aidyn.cuevas@bilearner.com,Active,Full-Time,Zone C,Part-Time,10/6/1963,Female,Fully Meets,4
2898,Angel,Santos,20-Dec-19,,Kenneth Vaughn,angel.santos@bilearner.com,Active,Contract,Zone A,Full-Time,9/1/1987,Female,Fully Meets,4
2899,Johnathan,Huerta,11-Sep-20,31-Mar-22,Mercedes Cervantes,johnathan.huerta@bilearner.com,Active,Part-Time,Zone B,Part-Time,29-04-1992,Male,Fully Meets,5
2900,Katelyn,Garner,31-Oct-21,12-Jul-23,Christine Owens,katelyn.garner@bilearner.com,Active,Part-Time,Zone B,Temporary,1/10/1952,Male,Exceeds,2
2901,Deshawn,Ayers,21-Oct-18,24-Apr-19,Yesenia Hawkins,deshawn.ayers@bilearner.com,Active,Part-Time,Zone A,Part-Time,21-12-1991,Female,Fully Meets,4
2902,Siena,Meadows,7-Jan-21,,Rebekah Jordan,siena.meadows@bilearner.com,Active,Part-Time,Zone B,Part-Time,11/3/1961,Female,Fully Meets,1
2903,Presley,Padilla,9-Feb-23,7-May-23,Christine Johnson,presley.padilla@bilearner.com,Active,Part-Time,Zone A,Full-Time,26-02-1998,Male,Needs Improvement,5
2904,Marquis,Atkinson,15-Feb-20,20-Oct-20,William Livingston,marquis.atkinson@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Part-Time,5/10/1946,Female,Exceeds,4
2905,Gillian,Williams,14-Oct-22,,Stacy Schmidt,gillian.williams@bilearner.com,Active,Full-Time,Zone C,Full-Time,5/12/1973,Male,Fully Meets,1
2906,Anabel,Hanna,2-Oct-18,,Anthony Mcguire,anabel.hanna@bilearner.com,Active,Contract,Zone B,Part-Time,11/2/1979,Male,Needs Improvement,5
2907,Celeste,Branch,22-Jun-20,,Timothy Clark,celeste.branch@bilearner.com,Active,Full-Time,Zone C,Part-Time,4/3/1962,Male,Needs Improvement,4
2908,Shyanne,Cooper,19-Mar-21,,Katherine Banks,shyanne.cooper@bilearner.com,Active,Contract,Zone C,Temporary,6/4/1980,Male,Exceeds,1
2909,Nancy,Barrett,28-Mar-19,,Michael Kim,nancy.barrett@bilearner.com,Active,Full-Time,Zone C,Part-Time,2/10/1941,Female,Needs Improvement,1
2910,Ronan,Burke,1-May-22,,Elizabeth Jones,ronan.burke@bilearner.com,Active,Part-Time,Zone A,Full-Time,10/1/1946,Female,Exceeds,1
2911,Estrella,Ho,7-Aug-18,,Kenneth Moore,estrella.ho@bilearner.com,Active,Part-Time,Zone A,Full-Time,17-12-1952,Male,Exceeds,2
2912,Conor,Petty,1-May-22,,William Nichols,conor.petty@bilearner.com,Active,Full-Time,Zone C,Temporary,30-05-1962,Male,Needs Improvement,4
2913,Cheyanne,Munoz,3-Dec-19,,Jessica Brown,cheyanne.munoz@bilearner.com,Active,Full-Time,Zone B,Part-Time,15-10-1950,Male,Needs Improvement,2
2914,Jaycee,Osborn,2-Jan-20,3-Aug-23,Thomas Frederick,jaycee.osborn@bilearner.com,Active,Full-Time,Zone C,Part-Time,2/12/1972,Male,Exceeds,2
2915,Jordyn,Patel,30-Apr-22,2-Aug-23,James Smith,jordyn.patel@bilearner.com,Terminated for Cause,Full-Time,Zone B,Part-Time,3/9/1992,Male,Exceeds,1
2916,Michael,Acosta,4-Jul-20,7-Mar-21,Crystal Jones,michael.acosta@bilearner.com,Terminated for Cause,Part-Time,Zone C,Temporary,27-01-1953,Male,Needs Improvement,2
2917,Janiah,Ball,5-Feb-20,,Amy Pearson,janiah.ball@bilearner.com,Active,Contract,Zone A,Part-Time,25-12-1991,Male,Exceeds,4
2918,Brice,Medina,22-Dec-18,21-Jul-22,Emma Wilson,brice.medina@bilearner.com,Active,Part-Time,Zone B,Full-Time,8/5/1979,Female,Exceeds,4
2919,Ismael,Bowers,21-Apr-19,,Mark Adkins,ismael.bowers@bilearner.com,Active,Full-Time,Zone A,Part-Time,7/11/1988,Female,Needs Improvement,5
2920,Caden,Silva,3-Apr-20,,Gregory Palmer,caden.silva@bilearner.com,Active,Full-Time,Zone A,Part-Time,11/2/1959,Male,Exceeds,5
2921,Yadira,Dean,22-Sep-18,10-Oct-19,Stephanie Perez,yadira.dean@bilearner.com,Active,Full-Time,Zone B,Part-Time,8/8/1957,Female,Exceeds,2
2922,Miles,Roberts,14-Oct-22,6-Jul-23,Carolyn Campbell,miles.roberts@bilearner.com,Active,Part-Time,Zone B,Full-Time,25-04-1993,Female,Exceeds,5
2923,Joel,Spence,12-Feb-22,22-Sep-22,Norma Parker,joel.spence@bilearner.com,Active,Part-Time,Zone A,Part-Time,1/7/1980,Female,Needs Improvement,4
2924,Kole,Garrison,23-Mar-21,20-Jul-23,Anna Ashley,kole.garrison@bilearner.com,Voluntarily Terminated,Contract,Zone B,Part-Time,15-05-1979,Male,Exceeds,5
2925,Kaylin,Andersen,30-Aug-18,11-Jul-21,Monica Jackson,kaylin.andersen@bilearner.com,Active,Part-Time,Zone B,Temporary,18-09-1972,Male,Exceeds,4
2926,Yareli,Valdez,10-Dec-22,2-Jul-23,Sandy Jones,yareli.valdez@bilearner.com,Leave of Absence,Part-Time,Zone B,Temporary,8/12/1999,Male,Needs Improvement,5
2927,Rubi,Sanford,4-Feb-23,25-Jul-23,Thomas Williams,rubi.sanford@bilearner.com,Leave of Absence,Part-Time,Zone A,Part-Time,18-02-1982,Male,Exceeds,1
2928,Jayden,Bolton,10-Jan-21,,Jeffrey Garcia,jayden.bolton@bilearner.com,Active,Full-Time,Zone B,Part-Time,12/4/1972,Female,Fully Meets,5
2929,Izabella,Watson,19-Aug-20,14-Nov-21,Richard Reynolds,izabella.watson@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Temporary,5/6/1986,Female,Needs Improvement,2
2930,Jon,Galvan,21-Apr-23,,Victoria Andersen,jon.galvan@bilearner.com,Active,Part-Time,Zone A,Full-Time,20-03-1999,Female,Exceeds,2
2931,Halle,Chan,29-Jan-20,9-Jan-21,Sarah Cortez,halle.chan@bilearner.com,Terminated for Cause,Full-Time,Zone B,Temporary,11/7/1969,Male,Exceeds,2
2932,Braeden,Moss,19-Aug-21,25-May-23,Lynn Beasley DVM,braeden.moss@bilearner.com,Terminated for Cause,Part-Time,Zone A,Full-Time,13-01-1948,Male,Fully Meets,4
2933,Fernando,Mcdowell,18-Mar-21,,Brandon Walter,fernando.mcdowell@bilearner.com,Active,Full-Time,Zone A,Part-Time,13-03-1949,Male,Needs Improvement,1
2934,Triston,Ewing,24-Oct-21,29-Aug-22,Diana Stewart,triston.ewing@bilearner.com,Active,Contract,Zone B,Temporary,14-11-1963,Male,Fully Meets,2
2935,Pablo,Yates,3-Oct-20,6-May-23,Christopher Martin,pablo.yates@bilearner.com,Active,Contract,Zone B,Part-Time,9/12/1995,Male,Fully Meets,5
2936,Jordan,Hayes,21-Feb-23,,James Cole,jordan.hayes@bilearner.com,Active,Contract,Zone C,Part-Time,15-09-1984,Male,Needs Improvement,1
2937,Kianna,Wilkerson,1-Aug-20,,Amy Dominguez,kianna.wilkerson@bilearner.com,Active,Contract,Zone A,Temporary,23-07-1952,Male,Needs Improvement,2
2938,Paul,Steele,8-Jan-23,10-May-23,Kenneth Powell,paul.steele@bilearner.com,Active,Full-Time,Zone C,Full-Time,11/12/1972,Male,Needs Improvement,1
2939,Jason,Moyer,26-Jul-22,8-Nov-22,Timothy Kidd,jason.moyer@bilearner.com,Active,Contract,Zone B,Full-Time,23-07-1980,Female,Needs Improvement,2
2940,Larissa,Taylor,31-Aug-20,9-Jun-23,Dawn Stark,larissa.taylor@bilearner.com,Active,Contract,Zone A,Part-Time,5/12/1972,Female,Needs Improvement,5
2941,Aryanna,Larson,5-Nov-22,22-Feb-23,Lisa Griffin,aryanna.larson@bilearner.com,Active,Part-Time,Zone B,Full-Time,26-04-1994,Male,Needs Improvement,2
2942,Eliana,Hammond,30-May-19,8-Jan-20,Susan Herrera,eliana.hammond@bilearner.com,Active,Full-Time,Zone C,Part-Time,1/3/1949,Female,Needs Improvement,2
2943,Adrien,Krause,9-Dec-19,,Julie Larson,adrien.krause@bilearner.com,Active,Full-Time,Zone B,Part-Time,14-02-1963,Female,Needs Improvement,2
2944,Annie,Galloway,10-May-19,,Ryan Johnson,annie.galloway@bilearner.com,Active,Part-Time,Zone C,Part-Time,8/4/1952,Female,Needs Improvement,1
2945,Kamryn,Mckinney,3-Sep-19,18-Mar-22,Emily King,kamryn.mckinney@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Temporary,21-08-1976,Male,Needs Improvement,4
2946,Dahlia,Waller,13-Sep-18,,Gloria Taylor,dahlia.waller@bilearner.com,Active,Contract,Zone A,Full-Time,29-06-1984,Male,Needs Improvement,2
2947,Alonzo,Bradley,10-Jun-21,,Mr. David Dudley,alonzo.bradley@bilearner.com,Active,Part-Time,Zone C,Temporary,18-08-1958,Male,Fully Meets,1
2948,Harley,Soto,8-Oct-19,16-Jun-23,Aaron Erickson,harley.soto@bilearner.com,Leave of Absence,Contract,Zone B,Temporary,29-10-1999,Male,Needs Improvement,2
2949,Belen,Vasquez,3-Jun-21,14-Apr-23,Roy Mora,belen.vasquez@bilearner.com,Leave of Absence,Contract,Zone A,Temporary,4/11/1957,Female,Fully Meets,4
2950,Charlize,Rocha,14-Sep-18,4-Jan-19,James Chapman,charlize.rocha@bilearner.com,Voluntarily Terminated,Part-Time,Zone C,Temporary,4/1/1943,Female,Needs Improvement,4
2951,Aleena,David,26-May-19,,Louis Griffith,aleena.david@bilearner.com,Active,Full-Time,Zone C,Part-Time,5/10/1943,Female,Fully Meets,2
2952,Bridger,Alvarado,5-Jul-19,,Michael Powell,bridger.alvarado@bilearner.com,Active,Contract,Zone C,Full-Time,26-04-1952,Female,Fully Meets,4
2953,Cannon,Morgan,5-Nov-19,,Nicole Henderson,cannon.morgan@bilearner.com,Active,Full-Time,Zone B,Full-Time,19-03-1957,Male,Fully Meets,5
2954,Weston,Ramsey,22-Jul-19,18-Oct-21,Ryan Larson,weston.ramsey@bilearner.com,Active,Part-Time,Zone B,Part-Time,10/8/1955,Female,Fully Meets,2
2955,Adison,Ray,21-Sep-20,22-Mar-23,Carly Rogers,adison.ray@bilearner.com,Active,Full-Time,Zone A,Part-Time,14-06-1959,Male,Fully Meets,1
2956,Aarav,Espinoza,11-Nov-19,,David Ali,aarav.espinoza@bilearner.com,Active,Part-Time,Zone C,Full-Time,15-12-1999,Male,Fully Meets,2
2957,Destiney,Barry,8-Feb-21,,Katherine Blanchard,destiney.barry@bilearner.com,Active,Part-Time,Zone B,Temporary,13-01-1960,Male,Fully Meets,1
2958,Ulises,Herring,1-Jun-20,,Dennis Simpson,ulises.herring@bilearner.com,Active,Contract,Zone C,Full-Time,9/4/1945,Male,Fully Meets,4
2959,Marquis,Cardenas,26-Oct-22,1-Nov-22,Mr. Justin Moore,marquis.cardenas@bilearner.com,Terminated for Cause,Part-Time,Zone A,Temporary,30-08-1942,Male,Fully Meets,2
2960,Miya,Cruz,12-Feb-19,17-Apr-23,Brett Davies,miya.cruz@bilearner.com,Active,Full-Time,Zone C,Part-Time,21-09-1976,Female,Fully Meets,2
2961,Erin,Floyd,19-Oct-22,22-Jul-23,Susan Hahn,erin.floyd@bilearner.com,Active,Full-Time,Zone A,Full-Time,20-12-1977,Female,Fully Meets,2
2962,Gerald,Johnston,12-Dec-19,,Olivia Cooper,gerald.johnston@bilearner.com,Active,Full-Time,Zone A,Full-Time,3/10/1982,Female,Fully Meets,1
2963,Kendrick,Snyder,29-Nov-21,,Dr. Victoria Perry,kendrick.snyder@bilearner.com,Active,Full-Time,Zone B,Full-Time,4/9/1975,Male,Fully Meets,2
2964,Alyssa,Proctor,15-May-21,,Elizabeth Fields,alyssa.proctor@bilearner.com,Active,Part-Time,Zone B,Full-Time,2/6/1958,Female,Fully Meets,2
2965,Manuel,Stout,27-Jan-23,6-May-23,Gabriella Wilson,manuel.stout@bilearner.com,Active,Contract,Zone B,Temporary,4/1/1957,Female,Fully Meets,1
2966,Joanna,Bradley,3-Jul-20,2-Jul-23,Eric Houston,joanna.bradley@bilearner.com,Active,Full-Time,Zone A,Temporary,23-04-1961,Male,Fully Meets,4
2967,Sade,Smith,26-Dec-22,25-Jun-23,Paul Gonzalez,sade.smith@bilearner.com,Active,Full-Time,Zone A,Part-Time,6/12/1983,Female,Fully Meets,4
2968,Lowan M,Biden,23-Dec-18,,Taylor Grant,lowan m.biden@bilearner.com,Active,Part-Time,Zone B,Temporary,5/6/1981,Female,Fully Meets,4
2969,Lauren,Peters,28-Sep-20,16-Oct-21,Alexandra Riley,lauren.peters@bilearner.com,Voluntarily Terminated,Contract,Zone A,Part-Time,28-12-1987,Female,Fully Meets,2
2970,Shenice,Gold,16-Sep-20,10-Sep-21,Jennifer Munoz,shenice.gold@bilearner.com,Active,Full-Time,Zone B,Temporary,30-04-1982,Female,Fully Meets,5
2971,Brigit,McCarthy,9-Feb-20,14-Mar-21,Ian Jenkins,brigit.mccarthy@bilearner.com,Active,Contract,Zone C,Temporary,7/10/1996,Female,Fully Meets,1
2972,Cherly,Robinson,13-Feb-23,,Summer Figueroa,cherly.robinson@bilearner.com,Active,Full-Time,Zone B,Part-Time,3/4/1948,Female,Fully Meets,1
2973,Jacquelyn,Williams,1-Dec-19,,Julia Poole,jacquelyn.williams@bilearner.com,Active,Part-Time,Zone C,Part-Time,14-06-1951,Female,Fully Meets,5
2974,Kayla,Peterson,4-Nov-22,,Dawn Soto,kayla.peterson@bilearner.com,Active,Full-Time,Zone C,Part-Time,6/2/1945,Female,Fully Meets,5
2975,Bradley J,Knapp,14-Apr-21,22-Jun-22,Kayla Reyes,bradley j.knapp@bilearner.com,Active,Full-Time,Zone A,Temporary,17-06-1948,Male,Fully Meets,4
2976,Richard,Newman,13-Aug-21,12-Oct-21,Jesse Bell,richard.newman@bilearner.com,Leave of Absence,Full-Time,Zone A,Temporary,19-01-1992,Male,Fully Meets,1
2977,Benjamin,Burkett,28-Aug-20,,Phillip Hoffman,benjamin.burkett@bilearner.com,Active,Part-Time,Zone A,Temporary,10/12/1987,Male,Fully Meets,2
2978,Sam,Athwal,16-Aug-22,,Jeremy Taylor,sam.athwal@bilearner.com,Active,Full-Time,Zone C,Part-Time,11/9/1981,Male,Fully Meets,4
2979,Lauren,Mahoney,26-Feb-22,,Jeremy Lucas,lauren.mahoney@bilearner.com,Active,Full-Time,Zone A,Temporary,16-06-2001,Female,Fully Meets,2
2980,Theresa,Tinto,30-Dec-19,,Donna Mills,theresa.tinto@bilearner.com,Active,Part-Time,Zone A,Temporary,9/9/1957,Female,Fully Meets,2
2981,Caroline,Cierpiszewski,23-Jul-22,6-Mar-23,Travis Andrade,caroline.cierpiszewski@bilearner.com,Active,Part-Time,Zone B,Full-Time,25-12-1979,Female,Fully Meets,1
2982,Tanya,Foreman,14-Oct-18,,Kathy Hart,tanya.foreman@bilearner.com,Active,Full-Time,Zone B,Temporary,24-01-1952,Female,Fully Meets,2
2983,Roger,Walker,20-Feb-21,,Jeremy Alexander,roger.walker@bilearner.com,Active,Full-Time,Zone C,Temporary,15-04-1962,Male,Fully Meets,2
2984,Tayana,Jeannite,28-Mar-20,21-Nov-20,Patricia Lowe,tayana.jeannite@bilearner.com,Active,Contract,Zone B,Temporary,3/4/1975,Female,Fully Meets,5
2985,Anthony,Heitzman,5-Feb-19,10-Jul-20,Catherine Rodriguez,anthony.heitzman@bilearner.com,Active,Contract,Zone A,Part-Time,17-09-1970,Male,Fully Meets,1
2986,Violeta,Ferreira,19-Apr-23,,Melinda Davidson,violeta.ferreira@bilearner.com,Active,Full-Time,Zone B,Temporary,11/1/1971,Female,Fully Meets,1
2987,Geoff,Dickinson,24-Sep-20,,Nicholas Smith,geoff.dickinson@bilearner.com,Active,Contract,Zone B,Full-Time,20-02-1966,Male,Fully Meets,4
